spanMedian,spanP90,inkAtLeast,fits,driftRatio,spacing,zoom,theta,shape
30,44,0.074,1,3.905,1,2,0.002,circle
58,86,0.059,1,3.905,1,1,0.002,circle
141,211,0.051,1,3.905,1,0.4,0.002,circle
374,559,0.184,1,3.905,1,0.15,0.002,circle
700,1047,0.207,0,3.905,1,0.08,0.002,circle
9,13,0.066,1,3.905,1,8,0.01,circle
30,44,0.037,1,3.905,1,2,0.01,circle
58,86,0.09,1,3.905,1,1,0.01,circle
141,211,0.176,1,3.905,1,0.4,0.01,circle
374,559,0.518,1,3.905,1,0.15,0.01,circle
700,1047,0.75,0,3.905,1,0.08,0.01,circle
9,13,0.043,1,3.905,1,8,0.05,circle
30,44,0.076,1,3.905,1,2,0.05,circle
58,86,0.121,1,3.905,1,1,0.05,circle
141,211,0.297,1,3.905,1,0.4,0.05,circle
374,559,0.672,1,3.905,1,0.15,0.05,circle
700,1047,0.848,0,3.905,1,0.08,0.05,circle
9,13,0.096,1,3.905,1,8,0.2,circle
30,44,0.086,1,3.905,1,2,0.2,circle
58,86,0.164,1,3.905,1,1,0.2,circle
141,211,0.318,1,3.905,1,0.4,0.2,circle
374,559,0.666,1,3.905,1,0.15,0.2,circle
700,1047,0.85,0,3.905,1,0.08,0.2,circle
6,8,0.033,1,5,1,8,0,circle
19,27,0.031,1,5,1,2,0,circle
35,52,0.039,1,5,1,1,0,circle
86,126,0.049,1,5,1,0.4,0,circle
224,334,0.049,1,5,1,0.15,0,circle
418,624,0.049,1,5,1,0.08,0,circle
6,8,0.045,1,5,1,8,0.002,circle
19,27,0.037,1,5,1,2,0.002,circle
35,52,0.039,1,5,1,1,0.002,circle
86,126,0.039,1,5,1,0.4,0.002,circle
224,334,0.113,1,5,1,0.15,0.002,circle
418,624,0.162,1,5,1,0.08,0.002,circle
6,8,0.051,1,5,1,8,0.01,circle
19,27,0.029,1,5,1,2,0.01,circle
35,52,0.053,1,5,1,1,0.01,circle
86,126,0.125,1,5,1,0.4,0.01,circle
224,334,0.301,1,5,1,0.15,0.01,circle
418,624,0.535,1,5,1,0.08,0.01,circle
6,8,0.025,1,5,1,8,0.05,circle
19,27,0.059,1,5,1,2,0.05,circle
35,52,0.09,1,5,1,1,0.05,circle
86,126,0.205,1,5,1,0.4,0.05,circle
224,334,0.438,1,5,1,0.15,0.05,circle
418,624,0.705,1,5,1,0.08,0.05,circle
6,8,0.074,1,5,1,8,0.2,circle
19,27,0.068,1,5,1,2,0.2,circle
35,52,0.084,1,5,1,1,0.2,circle
86,126,0.229,1,5,1,0.4,0.2,circle
224,334,0.436,1,5,1,0.15,0.2,circle
418,624,0.707,1,5,1,0.08,0.2,circle
9,12,0.074,1,4,1,8,0,circle
29,42,0.076,1,4,1,2,0,circle
55,81,0.092,1,4,1,1,0,circle
135,201,0.098,1,4,1,0.4,0,circle
356,532,0.098,1,4,1,0.15,0,circle
665,995,0.098,1,4,1,0.08,0,circle
9,12,0.078,1,4,1,8,0.002,circle
29,42,0.074,1,4,1,2,0.002,circle
55,81,0.107,1,4,1,1,0.002,circle
135,201,0.107,1,4,1,0.4,0.002,circle
356,532,0.1,1,4,1,0.15,0.002,circle
665,995,0.26,1,4,1,0.08,0.002,circle
9,12,0.078,1,4,1,8,0.01,circle
29,42,0.078,1,4,1,2,0.01,circle
55,81,0.063,1,4,1,1,0.01,circle
135,201,0.215,1,4,1,0.4,0.01,circle
356,532,0.504,1,4,1,0.15,0.01,circle
665,995,0.721,1,4,1,0.08,0.01,circle
9,12,0.076,1,4,1,8,0.05,circle
29,42,0.082,1,4,1,2,0.05,circle
55,81,0.102,1,4,1,1,0.05,circle
135,201,0.313,1,4,1,0.4,0.05,circle
356,532,0.658,1,4,1,0.15,0.05,circle
665,995,0.863,1,4,1,0.08,0.05,circle
9,12,0.111,1,4,1,8,0.2,circle
29,42,0.096,1,4,1,2,0.2,circle
55,81,0.148,1,4,1,1,0.2,circle
135,201,0.299,1,4,1,0.4,0.2,circle
356,532,0.666,1,4,1,0.15,0.2,circle
665,995,0.855,1,4,1,0.08,0.2,circle
8,12,0.07,1,4.123,1,8,0,circle
27,39,0.074,1,4.123,1,2,0,circle
52,77,0.096,1,4.123,1,1,0,circle
127,189,0.1,1,4.123,1,0.4,0,circle
334,499,0.1,1,4.123,1,0.15,0,circle
624,933,0.1,1,4.123,1,0.08,0,circle
8,12,0.088,1,4.123,1,8,0.002,circle
27,39,0.096,1,4.123,1,2,0.002,circle
52,77,0.098,1,4.123,1,1,0.002,circle
127,189,0.08,1,4.123,1,0.4,0.002,circle
334,499,0.111,1,4.123,1,0.15,0.002,circle
624,933,0.242,1,4.123,1,0.08,0.002,circle
8,12,0.094,1,4.123,1,8,0.01,circle
27,39,0.055,1,4.123,1,2,0.01,circle
52,77,0.051,1,4.123,1,1,0.01,circle
127,189,0.203,1,4.123,1,0.4,0.01,circle
334,499,0.447,1,4.123,1,0.15,0.01,circle
624,933,0.727,1,4.123,1,0.08,0.01,circle
8,12,0.053,1,4.123,1,8,0.05,circle
27,39,0.088,1,4.123,1,2,0.05,circle
52,77,0.098,1,4.123,1,1,0.05,circle
127,189,0.273,1,4.123,1,0.4,0.05,circle
334,499,0.617,1,4.123,1,0.15,0.05,circle
624,933,0.824,1,4.123,1,0.08,0.05,circle
8,12,0.086,1,4.123,1,8,0.2,circle
27,39,0.098,1,4.123,1,2,0.2,circle
52,77,0.131,1,4.123,1,1,0.2,circle
127,189,0.309,1,4.123,1,0.4,0.2,circle
334,499,0.65,1,4.123,1,0.15,0.2,circle
624,933,0.854,1,4.123,1,0.08,0.2,circle
7,9,0.053,1,4.717,1,8,0,circle
21,30,0.059,1,4.717,1,2,0,circle
40,58,0.078,1,4.717,1,1,0,circle
96,143,0.09,1,4.717,1,0.4,0,circle
253,377,0.09,1,4.717,1,0.15,0,circle
472,705,0.09,1,4.717,1,0.08,0,circle
7,9,0.072,1,4.717,1,8,0.002,circle
21,30,0.061,1,4.717,1,2,0.002,circle
40,58,0.07,1,4.717,1,1,0.002,circle
96,143,0.055,1,4.717,1,0.4,0.002,circle
253,377,0.09,1,4.717,1,0.15,0.002,circle
472,705,0.201,1,4.717,1,0.08,0.002,circle
7,9,0.064,1,4.717,1,8,0.01,circle
21,30,0.049,1,4.717,1,2,0.01,circle
40,58,0.043,1,4.717,1,1,0.01,circle
96,143,0.17,1,4.717,1,0.4,0.01,circle
253,377,0.35,1,4.717,1,0.15,0.01,circle
472,705,0.607,1,4.717,1,0.08,0.01,circle
7,9,0.037,1,4.717,1,8,0.05,circle
21,30,0.064,1,4.717,1,2,0.05,circle
40,58,0.09,1,4.717,1,1,0.05,circle
96,143,0.223,1,4.717,1,0.4,0.05,circle
253,377,0.512,1,4.717,1,0.15,0.05,circle
472,705,0.758,1,4.717,1,0.08,0.05,circle
7,9,0.064,1,4.717,1,8,0.2,circle
21,30,0.086,1,4.717,1,2,0.2,circle
40,58,0.115,1,4.717,1,1,0.2,circle
96,143,0.254,1,4.717,1,0.4,0.2,circle
253,377,0.529,1,4.717,1,0.15,0.2,circle
472,705,0.766,1,4.717,1,0.08,0.2,circle
5,7,0.037,1,5.657,1,8,0,circle
15,21,0.029,1,5.657,1,2,0,circle
28,41,0.053,1,5.657,1,1,0,circle
67,98,0.061,1,5.657,1,0.4,0,circle
174,260,0.061,1,5.657,1,0.15,0,circle
326,485,0.061,1,5.657,1,0.08,0,circle
5,7,0.029,1,5.657,1,8,0.002,circle
15,21,0.031,1,5.657,1,2,0.002,circle
28,41,0.035,1,5.657,1,1,0.002,circle
67,98,0.041,1,5.657,1,0.4,0.002,circle
174,260,0.057,1,5.657,1,0.15,0.002,circle
326,485,0.162,1,5.657,1,0.08,0.002,circle
5,7,0.035,1,5.657,1,8,0.01,circle
15,21,0.025,1,5.657,1,2,0.01,circle
28,41,0.027,1,5.657,1,1,0.01,circle
67,98,0.127,1,5.657,1,0.4,0.01,circle
174,260,0.242,1,5.657,1,0.15,0.01,circle
326,485,0.457,1,5.657,1,0.08,0.01,circle
5,7,0.021,1,5.657,1,8,0.05,circle
15,21,0.063,1,5.657,1,2,0.05,circle
28,41,0.055,1,5.657,1,1,0.05,circle
67,98,0.166,1,5.657,1,0.4,0.05,circle
174,260,0.352,1,5.657,1,0.15,0.05,circle
326,485,0.621,1,5.657,1,0.08,0.05,circle
5,7,0.041,1,5.657,1,8,0.2,circle
15,21,0.041,1,5.657,1,2,0.2,circle
28,41,0.039,1,5.657,1,1,0.2,circle
67,98,0.143,1,5.657,1,0.4,0.2,circle
174,260,0.381,1,5.657,1,0.15,0.2,circle
326,485,0.643,1,5.657,1,0.08,0.2,circle
3,4,1,1,0,1.5,8,0.002,circle
3,4,1,1,0,1.5,2,0.002,circle
4,5,1,1,0,1.5,1,0.002,circle
8,9,1,1,0,1.5,0.4,0.002,circle
18,19,1,1,0,1.5,0.15,0.002,circle
33,33,1,1,0,1.5,0.08,0.002,circle
3,4,1,1,0,1.5,8,0.01,circle
3,4,1,1,0,1.5,2,0.01,circle
4,5,1,1,0,1.5,1,0.01,circle
8,9,1,1,0,1.5,0.4,0.01,circle
18,19,1,1,0,1.5,0.15,0.01,circle
33,33,1,1,0,1.5,0.08,0.01,circle
3,4,1,1,0,1.5,8,0.05,circle
3,4,1,1,0,1.5,2,0.05,circle
4,5,1,1,0,1.5,1,0.05,circle
8,9,1,1,0,1.5,0.4,0.05,circle
18,19,1,1,0,1.5,0.15,0.05,circle
33,33,1,1,0,1.5,0.08,0.05,circle
3,4,1,1,0,1.5,8,0.2,circle
3,4,1,1,0,1.5,2,0.2,circle
4,5,1,1,0,1.5,1,0.2,circle
8,9,1,1,0,1.5,0.4,0.2,circle
18,19,1,1,0,1.5,0.15,0.2,circle
33,33,1,1,0,1.5,0.08,0.2,circle
83,123,0.92,1,0.667,1.5,8,0,circle
317,475,0.926,1,0.667,1.5,2,0,circle
631,948,0.996,1,0.667,1.5,1,0,circle
1575,2367,1,0,0.667,1.5,0.4,0,circle
4197,6308,1,0,0.667,1.5,0.15,0,circle
7868,11826,1,0,0.667,1.5,0.08,0,circle
83,123,0.928,1,0.667,1.5,8,0.002,circle
317,475,0.92,1,0.667,1.5,2,0.002,circle
631,948,0.977,1,0.667,1.5,1,0.002,circle
1575,2367,0.947,0,0.667,1.5,0.4,0.002,circle
4197,6308,0.947,0,0.667,1.5,0.15,0.002,circle
7868,11826,0.957,0,0.667,1.5,0.08,0.002,circle
83,123,0.916,1,0.667,1.5,8,0.01,circle
317,475,0.822,1,0.667,1.5,2,0.01,circle
631,948,0.926,1,0.667,1.5,1,0.01,circle
1575,2367,0.943,0,0.667,1.5,0.4,0.01,circle
4197,6308,0.939,0,0.667,1.5,0.15,0.01,circle
7868,11826,0.959,0,0.667,1.5,0.08,0.01,circle
83,123,0.811,1,0.667,1.5,8,0.05,circle
317,475,0.832,1,0.667,1.5,2,0.05,circle
631,948,0.926,1,0.667,1.5,1,0.05,circle
1575,2367,0.947,0,0.667,1.5,0.4,0.05,circle
4197,6308,0.957,0,0.667,1.5,0.15,0.05,circle
7868,11826,0.939,0,0.667,1.5,0.08,0.05,circle
83,123,0.836,1,0.667,1.5,8,0.2,circle
317,475,0.838,1,0.667,1.5,2,0.2,circle
631,948,0.936,1,0.667,1.5,1,0.2,circle
1575,2367,0.949,0,0.667,1.5,0.4,0.2,circle
4197,6308,0.938,0,0.667,1.5,0.15,0.2,circle
7868,11826,0.959,0,0.667,1.5,0.08,0.2,circle
40,59,0.137,1,1.667,1.5,8,0,circle
150,224,0.135,1,1.667,1.5,2,0,circle
297,446,0.135,1,1.667,1.5,1,0,circle
740,1111,0.135,0,1.667,1.5,0.4,0,circle
1970,2960,0.135,0,1.667,1.5,0.15,0,circle
3692,5547,0.135,0,1.667,1.5,0.08,0,circle
40,59,0.137,1,1.667,1.5,8,0.002,circle
150,224,0.16,1,1.667,1.5,2,0.002,circle
297,446,0.207,1,1.667,1.5,1,0.002,circle
740,1111,0.367,0,1.667,1.5,0.4,0.002,circle
1970,2960,0.611,0,1.667,1.5,0.15,0.002,circle
3692,5547,0.779,0,1.667,1.5,0.08,0.002,circle
40,59,0.176,1,1.667,1.5,8,0.01,circle
150,224,0.301,1,1.667,1.5,2,0.01,circle
297,446,0.441,1,1.667,1.5,1,0.01,circle
740,1111,0.801,0,1.667,1.5,0.4,0.01,circle
1970,2960,0.854,0,1.667,1.5,0.15,0.01,circle
3692,5547,0.873,0,1.667,1.5,0.08,0.01,circle
40,59,0.344,1,1.667,1.5,8,0.05,circle
150,224,0.441,1,1.667,1.5,2,0.05,circle
297,446,0.592,1,1.667,1.5,1,0.05,circle
740,1111,0.863,0,1.667,1.5,0.4,0.05,circle
1970,2960,0.873,0,1.667,1.5,0.15,0.05,circle
3692,5547,0.873,0,1.667,1.5,0.08,0.05,circle
40,59,0.41,1,1.667,1.5,8,0.2,circle
150,224,0.42,1,1.667,1.5,2,0.2,circle
297,446,0.629,1,1.667,1.5,1,0.2,circle
740,1111,0.828,0,1.667,1.5,0.4,0.2,circle
1970,2960,0.848,0,1.667,1.5,0.15,0.2,circle
3692,5547,0.877,0,1.667,1.5,0.08,0.2,circle
13,19,0.049,1,2.667,1.5,8,0,circle
45,67,0.061,1,2.667,1.5,2,0,circle
88,132,0.074,1,2.667,1.5,1,0,circle
218,326,0.074,1,2.667,1.5,0.4,0,circle
577,866,0.074,1,2.667,1.5,0.15,0,circle
1080,1620,0.074,0,2.667,1.5,0.08,0,circle
13,19,0.057,1,2.667,1.5,8,0.002,circle
45,67,0.055,1,2.667,1.5,2,0.002,circle
88,132,0.076,1,2.667,1.5,1,0.002,circle
218,326,0.148,1,2.667,1.5,0.4,0.002,circle
577,866,0.258,1,2.667,1.5,0.15,0.002,circle
1080,1620,0.338,0,2.667,1.5,0.08,0.002,circle
13,19,0.072,1,2.667,1.5,8,0.01,circle
45,67,0.123,1,2.667,1.5,2,0.01,circle
88,132,0.193,1,2.667,1.5,1,0.01,circle
218,326,0.289,1,2.667,1.5,0.4,0.01,circle
577,866,0.725,1,2.667,1.5,0.15,0.01,circle
1080,1620,0.867,0,2.667,1.5,0.08,0.01,circle
13,19,0.127,1,2.667,1.5,8,0.05,circle
45,67,0.117,1,2.667,1.5,2,0.05,circle
88,132,0.219,1,2.667,1.5,1,0.05,circle
218,326,0.484,1,2.667,1.5,0.4,0.05,circle
577,866,0.809,1,2.667,1.5,0.15,0.05,circle
1080,1620,0.867,0,2.667,1.5,0.08,0.05,circle
13,19,0.129,1,2.667,1.5,8,0.2,circle
45,67,0.18,1,2.667,1.5,2,0.2,circle
88,132,0.201,1,2.667,1.5,1,0.2,circle
218,326,0.504,1,2.667,1.5,0.4,0.2,circle
577,866,0.789,1,2.667,1.5,0.15,0.2,circle
1080,1620,0.871,0,2.667,1.5,0.08,0.2,circle
28,41,0.902,1,0.333,1.5,8,0,circle
101,151,0.914,1,0.333,1.5,2,0,circle
200,299,1,1,0.333,1.5,1,0,circle
497,744,1,1,0.333,1.5,0.4,0,circle
1322,1982,1,0,0.333,1.5,0.15,0,circle
2477,3714,1,0,0.333,1.5,0.08,0,circle
28,41,0.904,1,0.333,1.5,8,0.002,circle
101,151,0.932,1,0.333,1.5,2,0.002,circle
200,299,1,1,0.333,1.5,1,0.002,circle
497,744,1,1,0.333,1.5,0.4,0.002,circle
1322,1982,0.998,0,0.333,1.5,0.15,0.002,circle
2477,3714,1,0,0.333,1.5,0.08,0.002,circle
28,41,0.912,1,0.333,1.5,8,0.01,circle
101,151,0.863,1,0.333,1.5,2,0.01,circle
200,299,0.939,1,0.333,1.5,1,0.01,circle
497,744,0.998,1,0.333,1.5,0.4,0.01,circle
1322,1982,0.996,0,0.333,1.5,0.15,0.01,circle
2477,3714,0.998,0,0.333,1.5,0.08,0.01,circle
28,41,0.842,1,0.333,1.5,8,0.05,circle
101,151,0.615,1,0.333,1.5,2,0.05,circle
200,299,0.803,1,0.333,1.5,1,0.05,circle
497,744,0.996,1,0.333,1.5,0.4,0.05,circle
1322,1982,0.996,0,0.333,1.5,0.15,0.05,circle
2477,3714,0.994,0,0.333,1.5,0.08,0.05,circle
28,41,0.637,1,0.333,1.5,8,0.2,circle
101,151,0.682,1,0.333,1.5,2,0.2,circle
200,299,0.824,1,0.333,1.5,1,0.2,circle
497,744,0.992,1,0.333,1.5,0.4,0.2,circle
1322,1982,0.994,0,0.333,1.5,0.15,0.2,circle
2477,3714,0.998,0,0.333,1.5,0.08,0.2,circle
114,170,0.918,1,0.745,1.5,8,0,circle
442,664,0.924,1,0.745,1.5,2,0,circle
881,1323,0.992,0,0.745,1.5,1,0,circle
2199,3305,1,0,0.745,1.5,0.4,0,circle
5861,8811,1,0,0.745,1.5,0.15,0,circle
10988,16518,1,0,0.745,1.5,0.08,0,circle
114,170,0.916,1,0.745,1.5,8,0.002,circle
442,664,0.939,1,0.745,1.5,2,0.002,circle
881,1323,0.922,0,0.745,1.5,1,0.002,circle
2199,3305,0.902,0,0.745,1.5,0.4,0.002,circle
5861,8811,0.918,0,0.745,1.5,0.15,0.002,circle
10988,16518,0.939,0,0.745,1.5,0.08,0.002,circle
114,170,0.906,1,0.745,1.5,8,0.01,circle
442,664,0.85,1,0.745,1.5,2,0.01,circle
881,1323,0.904,0,0.745,1.5,1,0.01,circle
2199,3305,0.93,0,0.745,1.5,0.4,0.01,circle
5861,8811,0.922,0,0.745,1.5,0.15,0.01,circle
10988,16518,0.934,0,0.745,1.5,0.08,0.01,circle
114,170,0.861,1,0.745,1.5,8,0.05,circle
442,664,0.891,1,0.745,1.5,2,0.05,circle
881,1323,0.938,0,0.745,1.5,1,0.05,circle
2199,3305,0.93,0,0.745,1.5,0.4,0.05,circle
5861,8811,0.934,0,0.745,1.5,0.15,0.05,circle
10988,16518,0.936,0,0.745,1.5,0.08,0.05,circle
114,170,0.914,1,0.745,1.5,8,0.2,circle
442,664,0.908,1,0.745,1.5,2,0.2,circle
881,1323,0.922,0,0.745,1.5,1,0.2,circle
2199,3305,0.916,0,0.745,1.5,0.4,0.2,circle
5861,8811,0.936,0,0.745,1.5,0.15,0.2,circle
10988,16518,0.934,0,0.745,1.5,0.08,0.2,circle
38,56,0.137,1,1.7,1.5,8,0,circle
142,211,0.131,1,1.7,1.5,2,0,circle
280,420,0.131,1,1.7,1.5,1,0,circle
697,1046,0.131,0,1.7,1.5,0.4,0,circle
1855,2786,0.131,0,1.7,1.5,0.15,0,circle
3476,5222,0.131,0,1.7,1.5,0.08,0,circle
38,56,0.145,1,1.7,1.5,8,0.002,circle
142,211,0.135,1,1.7,1.5,2,0.002,circle
280,420,0.178,1,1.7,1.5,1,0.002,circle
697,1046,0.344,0,1.7,1.5,0.4,0.002,circle
1855,2786,0.592,0,1.7,1.5,0.15,0.002,circle
3476,5222,0.746,0,1.7,1.5,0.08,0.002,circle
38,56,0.143,1,1.7,1.5,8,0.01,circle
142,211,0.27,1,1.7,1.5,2,0.01,circle
280,420,0.432,1,1.7,1.5,1,0.01,circle
697,1046,0.768,0,1.7,1.5,0.4,0.01,circle
1855,2786,0.867,0,1.7,1.5,0.15,0.01,circle
3476,5222,0.869,0,1.7,1.5,0.08,0.01,circle
38,56,0.307,1,1.7,1.5,8,0.05,circle
142,211,0.383,1,1.7,1.5,2,0.05,circle
280,420,0.561,1,1.7,1.5,1,0.05,circle
697,1046,0.826,0,1.7,1.5,0.4,0.05,circle
1855,2786,0.857,0,1.7,1.5,0.15,0.05,circle
3476,5222,0.871,0,1.7,1.5,0.08,0.05,circle
38,56,0.385,1,1.7,1.5,8,0.2,circle
142,211,0.418,1,1.7,1.5,2,0.2,circle
280,420,0.539,1,1.7,1.5,1,0.2,circle
697,1046,0.842,0,1.7,1.5,0.4,0.2,circle
1855,2786,0.854,0,1.7,1.5,0.15,0.2,circle
3476,5222,0.877,0,1.7,1.5,0.08,0.2,circle
13,18,0.059,1,2.687,1.5,8,0,circle
44,66,0.053,1,2.687,1.5,2,0,circle
87,130,0.066,1,2.687,1.5,1,0,circle
214,320,0.068,1,2.687,1.5,0.4,0,circle
567,850,0.068,1,2.687,1.5,0.15,0,circle
1061,1592,0.068,0,2.687,1.5,0.08,0,circle
13,18,0.063,1,2.687,1.5,8,0.002,circle
44,66,0.061,1,2.687,1.5,2,0.002,circle
87,130,0.07,1,2.687,1.5,1,0.002,circle
214,320,0.135,1,2.687,1.5,0.4,0.002,circle
567,850,0.266,1,2.687,1.5,0.15,0.002,circle
1061,1592,0.344,0,2.687,1.5,0.08,0.002,circle
13,18,0.064,1,2.687,1.5,8,0.01,circle
44,66,0.1,1,2.687,1.5,2,0.01,circle
87,130,0.178,1,2.687,1.5,1,0.01,circle
214,320,0.305,1,2.687,1.5,0.4,0.01,circle
567,850,0.697,1,2.687,1.5,0.15,0.01,circle
1061,1592,0.83,0,2.687,1.5,0.08,0.01,circle
13,18,0.119,1,2.687,1.5,8,0.05,circle
44,66,0.146,1,2.687,1.5,2,0.05,circle
87,130,0.221,1,2.687,1.5,1,0.05,circle
214,320,0.441,1,2.687,1.5,0.4,0.05,circle
567,850,0.795,1,2.687,1.5,0.15,0.05,circle
1061,1592,0.883,0,2.687,1.5,0.08,0.05,circle
13,18,0.146,1,2.687,1.5,8,0.2,circle
44,66,0.15,1,2.687,1.5,2,0.2,circle
87,130,0.225,1,2.687,1.5,1,0.2,circle
214,320,0.473,1,2.687,1.5,0.4,0.2,circle
567,850,0.814,1,2.687,1.5,0.15,0.2,circle
1061,1592,0.871,0,2.687,1.5,0.08,0.2,circle
83,123,0.91,1,0.667,1.5,8,0,circle
317,475,0.871,1,0.667,1.5,2,0,circle
631,948,0.99,1,0.667,1.5,1,0,circle
1575,2367,1,0,0.667,1.5,0.4,0,circle
4197,6308,1,0,0.667,1.5,0.15,0,circle
7868,11826,1,0,0.667,1.5,0.08,0,circle
83,123,0.889,1,0.667,1.5,8,0.002,circle
317,475,0.885,1,0.667,1.5,2,0.002,circle
631,948,0.984,1,0.667,1.5,1,0.002,circle
1575,2367,0.928,0,0.667,1.5,0.4,0.002,circle
4197,6308,0.951,0,0.667,1.5,0.15,0.002,circle
7868,11826,0.938,0,0.667,1.5,0.08,0.002,circle
83,123,0.902,1,0.667,1.5,8,0.01,circle
317,475,0.807,1,0.667,1.5,2,0.01,circle
631,948,0.928,1,0.667,1.5,1,0.01,circle
1575,2367,0.934,0,0.667,1.5,0.4,0.01,circle
4197,6308,0.959,0,0.667,1.5,0.15,0.01,circle
7868,11826,0.939,0,0.667,1.5,0.08,0.01,circle
83,123,0.781,1,0.667,1.5,8,0.05,circle
317,475,0.84,1,0.667,1.5,2,0.05,circle
631,948,0.932,1,0.667,1.5,1,0.05,circle
1575,2367,0.955,0,0.667,1.5,0.4,0.05,circle
4197,6308,0.955,0,0.667,1.5,0.15,0.05,circle
7868,11826,0.953,0,0.667,1.5,0.08,0.05,circle
83,123,0.85,1,0.667,1.5,8,0.2,circle
317,475,0.836,1,0.667,1.5,2,0.2,circle
631,948,0.941,1,0.667,1.5,1,0.2,circle
1575,2367,0.943,0,0.667,1.5,0.4,0.2,circle
4197,6308,0.967,0,0.667,1.5,0.15,0.2,circle
7868,11826,0.951,0,0.667,1.5,0.08,0.2,circle
568,848,0.906,1,0.943,1.5,8,0,circle
2225,3344,0.914,0,0.943,1.5,2,0,circle
4443,6681,0.979,0,0.943,1.5,1,0,circle
11104,16700,1,0,0.943,1.5,0.4,0,circle
29607,44532,1,0,0.943,1.5,0.15,0,circle
55511,65537,1,0,0.943,1.5,0.08,0,circle
568,848,0.908,1,0.943,1.5,8,0.002,circle
2225,3344,0.871,0,0.943,1.5,2,0.002,circle
4443,6681,0.912,0,0.943,1.5,1,0.002,circle
11104,16700,0.908,0,0.943,1.5,0.4,0.002,circle
29607,44532,0.891,0,0.943,1.5,0.15,0.002,circle
55511,65537,0.814,0,0.943,1.5,0.08,0.002,circle
568,848,0.984,1,0.943,1.5,8,0.01,circle
2225,3344,0.941,0,0.943,1.5,2,0.01,circle
4443,6681,0.895,0,0.943,1.5,1,0.01,circle
11104,16700,0.898,0,0.943,1.5,0.4,0.01,circle
29607,44532,0.871,0,0.943,1.5,0.15,0.01,circle
55511,65537,0.818,0,0.943,1.5,0.08,0.01,circle
568,848,0.998,1,0.943,1.5,8,0.05,circle
2225,3344,0.943,0,0.943,1.5,2,0.05,circle
4443,6681,0.895,0,0.943,1.5,1,0.05,circle
11104,16700,0.863,0,0.943,1.5,0.4,0.05,circle
29607,44532,0.9,0,0.943,1.5,0.15,0.05,circle
55511,65537,0.846,0,0.943,1.5,0.08,0.05,circle
568,848,1,1,0.943,1.5,8,0.2,circle
2225,3344,0.932,0,0.943,1.5,2,0.2,circle
4443,6681,0.92,0,0.943,1.5,1,0.2,circle
11104,16700,0.912,0,0.943,1.5,0.4,0.2,circle
29607,44532,0.881,0,0.943,1.5,0.15,0.2,circle
55511,65537,0.828,0,0.943,1.5,0.08,0.2,circle
32,47,0.145,1,1.795,1.5,8,0,circle
120,180,0.143,1,1.795,1.5,2,0,circle
239,357,0.143,1,1.795,1.5,1,0,circle
593,890,0.143,1,1.795,1.5,0.4,0,circle
1577,2369,0.143,0,1.795,1.5,0.15,0,circle
2956,4440,0.143,0,1.795,1.5,0.08,0,circle
32,47,0.145,1,1.795,1.5,8,0.002,circle
120,180,0.127,1,1.795,1.5,2,0.002,circle
239,357,0.129,1,1.795,1.5,1,0.002,circle
593,890,0.295,1,1.795,1.5,0.4,0.002,circle
1577,2369,0.523,0,1.795,1.5,0.15,0.002,circle
2956,4440,0.732,0,1.795,1.5,0.08,0.002,circle
32,47,0.129,1,1.795,1.5,8,0.01,circle
120,180,0.238,1,1.795,1.5,2,0.01,circle
239,357,0.393,1,1.795,1.5,1,0.01,circle
593,890,0.709,1,1.795,1.5,0.4,0.01,circle
1577,2369,0.84,0,1.795,1.5,0.15,0.01,circle
2956,4440,0.887,0,1.795,1.5,0.08,0.01,circle
32,47,0.285,1,1.795,1.5,8,0.05,circle
120,180,0.338,1,1.795,1.5,2,0.05,circle
239,357,0.494,1,1.795,1.5,1,0.05,circle
593,890,0.824,1,1.795,1.5,0.4,0.05,circle
1577,2369,0.879,0,1.795,1.5,0.15,0.05,circle
2956,4440,0.867,0,1.795,1.5,0.08,0.05,circle
32,47,0.363,1,1.795,1.5,8,0.2,circle
120,180,0.391,1,1.795,1.5,2,0.2,circle
239,357,0.477,1,1.795,1.5,1,0.2,circle
593,890,0.826,1,1.795,1.5,0.4,0.2,circle
1577,2369,0.871,0,1.795,1.5,0.15,0.2,circle
2956,4440,0.867,0,1.795,1.5,0.08,0.2,circle
13,18,0.055,1,2.749,1.5,8,0,circle
42,63,0.066,1,2.749,1.5,2,0,circle
82,123,0.074,1,2.749,1.5,1,0,circle
203,304,0.074,1,2.749,1.5,0.4,0,circle
539,807,0.074,1,2.749,1.5,0.15,0,circle
1008,1511,0.074,0,2.749,1.5,0.08,0,circle
13,18,0.063,1,2.749,1.5,8,0.002,circle
42,63,0.061,1,2.749,1.5,2,0.002,circle
82,123,0.064,1,2.749,1.5,1,0.002,circle
203,304,0.111,1,2.749,1.5,0.4,0.002,circle
539,807,0.268,1,2.749,1.5,0.15,0.002,circle
1008,1511,0.322,0,2.749,1.5,0.08,0.002,circle
13,18,0.061,1,2.749,1.5,8,0.01,circle
42,63,0.092,1,2.749,1.5,2,0.01,circle
82,123,0.17,1,2.749,1.5,1,0.01,circle
203,304,0.281,1,2.749,1.5,0.4,0.01,circle
539,807,0.676,1,2.749,1.5,0.15,0.01,circle
1008,1511,0.807,0,2.749,1.5,0.08,0.01,circle
13,18,0.104,1,2.749,1.5,8,0.05,circle
42,63,0.115,1,2.749,1.5,2,0.05,circle
